65536	1	25680
2	1	0.324272
4	1	0.664105
5	1	0.174059
6	1	0.919565
8	1	0.194573
9	1	0.038036
10	1	0.128992
12	1	0.108798
14	1	0.431811
18	1	0.200650
19	1	0.469355
20	1	0.253449
21	1	0.013481
25	1	0.684156
26	1	0.340050
32	1	0.972901
34	1	0.060765
35	1	0.711266
36	1	0.292911
39	1	0.730729
40	1	0.068640
41	1	0.155290
43	1	0.927742
44	1	0.802825
45	1	0.522843
47	1	0.303252
48	1	0.123419
49	1	0.696544
50	1	0.502472
51	1	0.063902
52	1	0.699116
57	1	0.552284
58	1	0.060480
59	1	0.769667
60	1	0.938042
65	1	0.819820
66	1	0.095776
68	1	0.488706
69	1	0.677001
72	1	0.737679
74	1	0.275548
75	1	0.058930
79	1	0.663272
81	1	0.849662
83	1	0.603667
87	1	0.338160
91	1	0.339311
94	1	0.710775
95	1	0.096869
98	1	0.566012
101	1	0.647709
109	1	0.431079
111	1	0.953337
114	1	0.349009
121	1	0.925064
123	1	0.065612
124	1	0.061009
125	1	0.700102
127	1	0.005368
128	1	0.962287
133	1	0.499564
134	1	0.094655
142	1	0.379796
146	1	0.825093
147	1	0.793143
151	1	0.012939
153	1	0.478128
155	1	0.716195
159	1	0.082623
160	1	0.544284
162	1	0.325031
163	1	0.372945
164	1	0.489072
166	1	0.393602
167	1	0.323359
168	1	0.078650
171	1	0.240382
173	1	0.399710
175	1	0.412720
177	1	0.601492
179	1	0.369095
184	1	0.664220
185	1	0.555766
186	1	0.162218
187	1	0.880965
190	1	0.777770
192	1	0.857616
196	1	0.685718
197	1	0.612880
198	1	0.960108
199	1	0.307425
212	1	0.710148
213	1	0.172264
214	1	0.735635
221	1	0.992034
226	1	0.282912
227	1	0.886119
228	1	0.868941
229	1	0.231252
231	1	0.640600
232	1	0.356836
233	1	0.954241
235	1	0.909795
240	1	0.086959
242	1	0.668323
243	1	0.816775
244	1	0.676256
247	1	0.398453
248	1	0.548981
249	1	0.978579
250	1	0.555734
251	1	0.160094
252	1	0.102229
257	1	0.430435
259	1	0.257330
260	1	0.758094
263	1	0.864937
268	1	0.405140
269	1	0.774254
272	1	0.819442
277	1	0.590776
280	1	0.264786
283	1	0.918870
284	1	0.117980
285	1	0.307737
286	1	0.423902
290	1	0.739083
292	1	0.193104
294	1	0.770543
295	1	0.103821
298	1	0.635703
299	1	0.702318
302	1	0.962350
305	1	0.871660
307	1	0.314247
308	1	0.231419
311	1	0.847840
312	1	0.112522
313	1	0.051610
314	1	0.550335
316	1	0.503122
319	1	0.691577
320	1	0.223495
321	1	0.170405
324	1	0.336164
328	1	0.299167
332	1	0.646722
337	1	0.321820
339	1	0.367134
340	1	0.294492
342	1	0.658597
344	1	0.575715
348	1	0.635933
351	1	0.662926
353	1	0.762532
356	1	0.132344
357	1	0.812374
358	1	0.530328
361	1	0.303412
364	1	0.726545
369	1	0.857841
370	1	0.131305
372	1	0.302173
375	1	0.142004
379	1	0.114524
381	1	0.424812
385	1	0.784925
392	1	0.460258
395	1	0.531387
403	1	0.978326
406	1	0.180671
407	1	0.084966
408	1	0.725070
410	1	0.560235
413	1	0.327634
420	1	0.742982
421	1	0.165499
424	1	0.159682
427	1	0.787944
428	1	0.892854
430	1	0.211429
431	1	0.562890
434	1	0.653285
436	1	0.986590
437	1	0.692591
438	1	0.994476
443	1	0.340827
444	1	0.781863
445	1	0.629638
446	1	0.351437
447	1	0.214758
450	1	0.699255
452	1	0.031365
454	1	0.670233
458	1	0.304343
466	1	0.164430
467	1	0.143388
472	1	0.120295
477	1	0.284753
479	1	0.741375
480	1	0.102192
481	1	0.279809
482	1	0.831977
484	1	0.817319
485	1	0.538690
491	1	0.192915
492	1	0.193629
499	1	0.126310
501	1	0.080206
503	1	0.446107
506	1	0.951222
508	1	0.611370
510	1	0.974324
511	1	0.426809
516	1	0.708865
520	1	0.856637
522	1	0.691564
523	1	0.201487
528	1	0.050992
539	1	0.965324
542	1	0.421203
544	1	0.944530
551	1	0.542160
555	1	0.389875
562	1	0.635187
563	1	0.311718
564	1	0.908643
565	1	0.318352
569	1	0.347236
573	1	0.779589
575	1	0.223453
576	1	0.218500
577	1	0.737281
579	1	0.309511
580	1	0.873376
583	1	0.575554
585	1	0.800980
587	1	0.487553
589	1	0.369842
590	1	0.130844
591	1	0.625038
592	1	0.655611
596	1	0.428877
599	1	0.093800
602	1	0.986665
605	1	0.652427
607	1	0.703847
608	1	0.394823
609	1	0.417393
610	1	0.279993
612	1	0.657410
613	1	0.275204
616	1	0.958945
620	1	0.855925
622	1	0.571953
625	1	0.184657
626	1	0.734679
627	1	0.175206
630	1	0.827211
634	1	0.698510
637	1	0.423504
638	1	0.474008
641	1	0.082145
643	1	0.320715
644	1	0.564858
645	1	0.877623
646	1	0.915589
649	1	0.812152
650	1	0.832740
655	1	0.790864
660	1	0.754138
662	1	0.251178
665	1	0.891804
669	1	0.318138
670	1	0.067340
673	1	0.603213
674	1	0.646725
678	1	0.772359
679	1	0.541825
683	1	0.007043
685	1	0.214386
689	1	0.736862
693	1	0.276712
696	1	0.687717
699	1	0.138828
700	1	0.607725
702	1	0.435524
704	1	0.703943
709	1	0.929186
711	1	0.942761
713	1	0.336661
714	1	0.731565
715	1	0.268330
716	1	0.842149
721	1	0.724498
728	1	0.365471
730	1	0.969685
731	1	0.119256
734	1	0.421914
735	1	0.037160
737	1	0.841564
739	1	0.851554
741	1	0.536957
743	1	0.195813
745	1	0.685129
749	1	0.730608
750	1	0.248388
751	1	0.317298
752	1	0.845854
753	1	0.721687
